"","...1","Visitor/Neutral","Visitor Points","Home/Neutral","Home Points","id","year","win","team","season_id","margin","playoff"
"3892",4139,"TOR",76,"MIA",84,"202001020MIA",2020,0,"TOR","TOR-2020",-8,FALSE
"3893",4140,"UTA",102,"CHI",98,"202001020CHI",2020,1,"UTA","UTA-2020",4,FALSE
"3894",4141,"GSW",84,"MIN",99,"202001020MIN",2020,0,"GSW","GSW-2020",-15,FALSE
"3895",4142,"BRK",111,"DAL",123,"202001020DAL",2020,0,"BRK","BRK-2020",-12,FALSE
"3896",4143,"OKC",109,"SAS",103,"202001020SAS",2020,1,"OKC","OKC-2020",6,FALSE
"3897",4144,"MEM",123,"SAC",128,"202001020SAC",2020,0,"MEM","MEM-2020",-5,FALSE
"3898",4145,"DET",112,"LAC",126,"202001020LAC",2020,0,"DET","DET-2020",-14,FALSE
"3899",4146,"ATL",106,"BOS",109,"202001030BOS",2020,0,"ATL","ATL-2020",-3,FALSE
"3900",4147,"MIA",85,"ORL",105,"202001030ORL",2020,0,"MIA","MIA-2020",-20,FALSE
"3901",4148,"POR",122,"WAS",103,"202001030WAS",2020,1,"POR","POR-2020",19,FALSE
"3902",4149,"PHI",108,"HOU",118,"202001030HOU",2020,0,"PHI","PHI-2020",-10,FALSE
"3903",4150,"NYK",112,"PHO",120,"202001030PHO",2020,0,"NYK","NYK-2020",-8,FALSE
"3904",4151,"NOP",113,"LAL",123,"202001030LAL",2020,0,"NOP","NOP-2020",-10,FALSE
"3905",4152,"MEM",140,"LAC",114,"202001040LAC",2020,1,"MEM","MEM-2020",26,FALSE
"3906",4153,"TOR",121,"BRK",102,"202001040BRK",2020,1,"TOR","TOR-2020",19,FALSE
"3907",4154,"UTA",109,"ORL",96,"202001040ORL",2020,1,"UTA","UTA-2020",13,FALSE
"3908",4155,"IND",111,"ATL",116,"202001040ATL",2020,0,"IND","IND-2020",-5,FALSE
"3909",4156,"OKC",121,"CLE",106,"202001040CLE",2020,1,"OKC","OKC-2020",15,FALSE
"3910",4157,"BOS",111,"CHI",104,"202001040CHI",2020,1,"BOS","BOS-2020",7,FALSE
"3911",4158,"DEN",114,"WAS",128,"202001040WAS",2020,0,"DEN","DEN-2020",-14,FALSE
"3912",4159,"CHO",123,"DAL",120,"202001040DAL",2020,1,"CHO","CHH-2020",3,FALSE
"3913",4160,"DET",111,"GSW",104,"202001040GSW",2020,1,"DET","DET-2020",7,FALSE
"3914",4161,"SAS",118,"MIL",127,"202001040MIL",2020,0,"SAS","SAS-2020",-9,FALSE
"3915",4162,"NOP",117,"SAC",115,"202001040SAC",2020,1,"NOP","NOP-2020",2,FALSE
"3916",4163,"NYK",132,"LAC",135,"202001050LAC",2020,0,"NYK","NYK-2020",-3,FALSE
"3917",4164,"POR",111,"MIA",122,"202001050MIA",2020,0,"POR","POR-2020",-11,FALSE
"3918",4165,"MIN",118,"CLE",103,"202001050CLE",2020,1,"MIN","MIN-2020",15,FALSE
"3919",4166,"MEM",121,"PHO",114,"202001050PHO",2020,1,"MEM","MEM-2020",7,FALSE
"3920",4167,"DET",99,"LAL",106,"202001050LAL",2020,0,"DET","DET-2020",-7,FALSE
"3921",4168,"IND",115,"CHO",104,"202001060CHO",2020,0,"CHO","CHH-2020",-11,FALSE
"3922",4169,"BRK",89,"ORL",101,"202001060ORL",2020,0,"BRK","BRK-2020",-12,FALSE
"3923",4170,"OKC",113,"PHI",120,"202001060PHI",2020,0,"OKC","OKC-2020",-7,FALSE
"3924",4171,"BOS",94,"WAS",99,"202001060WAS",2020,0,"BOS","BOS-2020",-5,FALSE
"3925",4172,"DEN",123,"ATL",115,"202001060ATL",2020,1,"DEN","DEN-2020",8,FALSE
"3926",4173,"UTA",128,"NOP",126,"202001060NOP",2020,1,"UTA","UTA-2020",2,FALSE
"3927",4174,"CHI",110,"DAL",118,"202001060DAL",2020,0,"CHI","CHI-2020",-8,FALSE
"3928",4175,"MIL",104,"SAS",126,"202001060SAS",2020,0,"MIL","MIL-2020",-22,FALSE
"3929",4176,"GSW",98,"SAC",111,"202001060SAC",2020,0,"GSW","GSW-2020",-13,FALSE
"3930",4177,"DET",115,"CLE",113,"202001070CLE",2020,1,"DET","DET-2020",2,FALSE
"3931",4178,"POR",101,"TOR",99,"202001070TOR",2020,1,"POR","POR-2020",2,FALSE
"3932",4179,"OKC",111,"BRK",103,"202001070BRK",2020,1,"OKC","OKC-2020",8,FALSE
"3933",4180,"MIN",112,"MEM",119,"202001070MEM",2020,0,"MIN","MIN-2020",-7,FALSE
"3934",4181,"SAC",114,"PHO",103,"202001070PHO",2020,1,"SAC","SAC-2020",11,FALSE
"3935",4182,"NYK",87,"LAL",117,"202001070LAL",2020,0,"NYK","NYK-2020",-30,FALSE
"3936",4183,"SAS",129,"BOS",114,"202001080BOS",2020,1,"SAS","SAS-2020",15,FALSE
"3937",4184,"TOR",112,"CHO",110,"202001080CHO",2020,0,"CHO","CHH-2020",-2,FALSE
"3938",4185,"MIA",122,"IND",108,"202001080IND",2020,1,"MIA","MIA-2020",14,FALSE
"3939",4186,"WAS",89,"ORL",123,"202001080ORL",2020,0,"WAS","WAS-2020",-34,FALSE
"3940",4187,"HOU",122,"ATL",115,"202001080ATL",2020,1,"HOU","HOU-2020",7,FALSE
"3941",4188,"DEN",107,"DAL",106,"202001080DAL",2020,1,"DEN","DEN-2020",1,FALSE
"3942",4189,"CHI",108,"NOP",123,"202001080NOP",2020,0,"CHI","CHI-2020",-15,FALSE
"3943",4190,"NYK",104,"UTA",128,"202001080UTA",2020,0,"NYK","NYK-2020",-24,FALSE
"3944",4191,"MIL",107,"GSW",98,"202001080GSW",2020,1,"MIL","MIL-2020",9,FALSE
"3945",4192,"CLE",115,"DET",112,"202001090DET",2020,1,"CLE","CLE-2020",3,FALSE
"3946",4193,"BOS",98,"PHI",109,"202001090PHI",2020,0,"BOS","BOS-2020",-11,FALSE
"3947",4194,"POR",102,"MIN",116,"202001090MIN",2020,0,"POR","POR-2020",-14,FALSE
"3948",4195,"HOU",92,"OKC",113,"202001090OKC",2020,0,"HOU","HOU-2020",-21,FALSE
"3949",4196,"ATL",101,"WAS",111,"202001100WAS",2020,0,"ATL","ATL-2020",-10,FALSE
"3950",4197,"NOP",123,"NYK",111,"202001100NYK",2020,1,"NOP","NOP-2020",12,FALSE
"3951",4198,"MIA",113,"BRK",117,"202001100BRK",2020,0,"MIA","MIA-2020",-4,FALSE
"3952",4199,"IND",116,"CHI",105,"202001100CHI",2020,1,"IND","IND-2020",11,FALSE
"3953",4200,"SAS",121,"MEM",134,"202001100MEM",2020,0,"SAS","SAS-2020",-13,FALSE
"3954",4201,"ORL",94,"PHO",98,"202001100PHO",2020,0,"ORL","ORL-2020",-4,FALSE
"3955",4202,"CHO",92,"UTA",109,"202001100UTA",2020,0,"CHO","CHH-2020",-17,FALSE
"3956",4203,"LAL",129,"DAL",114,"202001100DAL",2020,1,"LAL","LAL-2020",15,FALSE
"3957",4204,"MIL",127,"SAC",106,"202001100SAC",2020,1,"MIL","MIL-2020",21,FALSE
"3958",4205,"GSW",100,"LAC",109,"202001100LAC",2020,0,"GSW","GSW-2020",-9,FALSE
"3959",4206,"MIN",109,"HOU",139,"202001110HOU",2020,0,"MIN","MIN-2020",-30,FALSE
"3960",4207,"NOP",105,"BOS",140,"202001110BOS",2020,0,"NOP","NOP-2020",-35,FALSE
"3961",4208,"CHI",108,"DET",99,"202001110DET",2020,1,"CHI","CHI-2020",9,FALSE
"3962",4209,"LAL",125,"OKC",110,"202001110OKC",2020,1,"LAL","LAL-2020",15,FALSE
"3963",4210,"PHI",91,"DAL",109,"202001110DAL",2020,0,"PHI","PHI-2020",-18,FALSE
"3964",4211,"CLE",111,"DEN",103,"202001110DEN",2020,1,"CLE","CLE-2020",8,FALSE
"3965",4212,"MIL",122,"POR",101,"202001110POR",2020,1,"MIL","MIL-2020",21,FALSE
"3966",4213,"MIA",121,"NYK",124,"202001120NYK",2020,0,"MIA","MIA-2020",-3,FALSE
"3967",4214,"UTA",127,"WAS",116,"202001120WAS",2020,1,"UTA","UTA-2020",11,FALSE
"3968",4215,"ATL",86,"BRK",108,"202001120BRK",2020,0,"ATL","ATL-2020",-22,FALSE
"3969",4216,"GSW",102,"MEM",122,"202001120MEM",2020,0,"GSW","GSW-2020",-20,FALSE
"3970",4217,"SAS",105,"TOR",104,"202001120TOR",2020,1,"SAS","SAS-2020",1,FALSE
"3971",4218,"LAC",104,"DEN",114,"202001120DEN",2020,0,"LAC","LAC-2020",-10,FALSE
"3972",4219,"CHO",92,"PHO",100,"202001120PHO",2020,0,"CHO","CHH-2020",-8,FALSE
"3973",4220,"NOP",117,"DET",110,"202001130DET",2020,1,"NOP","NOP-2020",7,FALSE
"3974",4221,"PHI",95,"IND",101,"202001130IND",2020,0,"PHI","PHI-2020",-6,FALSE
"3975",4222,"CHI",101,"BOS",113,"202001130BOS",2020,0,"CHI","CHI-2020",-12,FALSE
"3976",4223,"OKC",117,"MIN",104,"202001130MIN",2020,1,"OKC","OKC-2020",13,FALSE
"3977",4224,"CHO",112,"POR",115,"202001130POR",2020,0,"CHO","CHH-2020",-3,FALSE
"3978",4225,"ORL",114,"SAC",112,"202001130SAC",2020,1,"ORL","ORL-2020",2,FALSE
"3979",4226,"CLE",99,"LAL",128,"202001130LAL",2020,0,"CLE","CLE-2020",-29,FALSE
"3980",4227,"PHO",110,"ATL",123,"202001140ATL",2020,0,"PHO","PHO-2020",-13,FALSE
"3981",4228,"UTA",118,"BRK",107,"202001140BRK",2020,1,"UTA","UTA-2020",11,FALSE
"3982",4229,"HOU",110,"MEM",121,"202001140MEM",2020,0,"HOU","HOU-2020",-11,FALSE
"3983",4230,"NYK",102,"MIL",128,"202001140MIL",2020,0,"NYK","NYK-2020",-26,FALSE
"3984",4231,"DAL",124,"GSW",97,"202001140GSW",2020,1,"DAL","DAL-2020",27,FALSE
"3985",4232,"CLE",103,"LAC",128,"202001140LAC",2020,0,"CLE","CLE-2020",-25,FALSE
"3986",4233,"DET",116,"BOS",103,"202001150BOS",2020,1,"DET","DET-2020",13,FALSE
"3987",4234,"BRK",106,"PHI",117,"202001150PHI",2020,0,"BRK","BRK-2020",-11,FALSE
"3988",4235,"SAS",100,"MIA",106,"202001150MIA",2020,0,"SAS","SAS-2020",-6,FALSE
"3989",4236,"WAS",106,"CHI",115,"202001150CHI",2020,0,"WAS","WAS-2020",-9,FALSE
"3990",4237,"IND",104,"MIN",99,"202001150MIN",2020,1,"IND","IND-2020",5,FALSE
"3991",4238,"TOR",130,"OKC",121,"202001150OKC",2020,1,"TOR","TOR-2020",9,FALSE
"3992",4239,"CHO",86,"DEN",100,"202001150DEN",2020,0,"CHO","CHH-2020",-14,FALSE
"3993",4240,"POR",117,"HOU",107,"202001150HOU",2020,1,"POR","POR-2020",10,FALSE
"3994",4241,"DAL",127,"SAC",123,"202001150SAC",2020,1,"DAL","DAL-2020",4,FALSE
"3995",4242,"ORL",119,"LAL",118,"202001150LAL",2020,1,"ORL","ORL-2020",1,FALSE
"3996",4243,"PHO",121,"NYK",98,"202001160NYK",2020,1,"PHO","PHO-2020",23,FALSE
"3997",4244,"BOS",123,"MIL",128,"202001160MIL",2020,0,"BOS","BOS-2020",-5,FALSE
"3998",4245,"UTA",132,"NOP",138,"202001160NOP",2020,0,"UTA","UTA-2020",-6,FALSE
"3999",4246,"DEN",134,"GSW",131,"202001160GSW",2020,1,"DEN","DEN-2020",3,FALSE
"4000",4247,"ORL",95,"LAC",122,"202001160LAC",2020,0,"ORL","ORL-2020",-27,FALSE
"4001",4248,"MIN",114,"IND",116,"202001170IND",2020,0,"MIN","MIN-2020",-2,FALSE
"4002",4249,"CHI",89,"PHI",100,"202001170PHI",2020,0,"CHI","CHI-2020",-11,FALSE
"4003",4250,"WAS",111,"TOR",140,"202001170TOR",2020,0,"WAS","WAS-2020",-29,FALSE
"4004",4251,"CLE",109,"MEM",113,"202001170MEM",2020,0,"CLE","CLE-2020",-4,FALSE
"4005",4252,"MIA",115,"OKC",108,"202001170OKC",2020,1,"MIA","MIA-2020",7,FALSE
"4006",4253,"ATL",121,"SAS",120,"202001170SAS",2020,1,"ATL","ATL-2020",1,FALSE
"4007",4254,"POR",112,"DAL",120,"202001170DAL",2020,0,"POR","POR-2020",-8,FALSE
"4008",4255,"LAC",133,"NOP",130,"202001180NOP",2020,1,"LAC","LAC-2020",3,FALSE
"4009",4256,"MIL",117,"BRK",97,"202001180BRK",2020,1,"MIL","MIL-2020",20,FALSE
"4010",4257,"PHO",123,"BOS",119,"202001180BOS",2020,1,"PHO","PHO-2020",4,FALSE
"4011",4258,"DET",136,"ATL",103,"202001180ATL",2020,1,"DET","DET-2020",33,FALSE
"4012",4259,"PHI",90,"NYK",87,"202001180NYK",2020,1,"PHI","PHI-2020",3,FALSE
"4013",4260,"CLE",116,"CHI",118,"202001180CHI",2020,0,"CLE","CLE-2020",-2,FALSE
"4014",4261,"TOR",122,"MIN",112,"202001180MIN",2020,1,"TOR","TOR-2020",10,FALSE
"4015",4262,"ORL",95,"GSW",109,"202001180GSW",2020,0,"ORL","ORL-2020",-14,FALSE
"4016",4263,"LAL",124,"HOU",115,"202001180HOU",2020,1,"LAL","LAL-2020",9,FALSE
"4017",4264,"POR",106,"OKC",119,"202001180OKC",2020,0,"POR","POR-2020",-13,FALSE
"4018",4265,"SAC",101,"UTA",123,"202001180UTA",2020,0,"SAC","SAC-2020",-22,FALSE
"4019",4266,"MIA",102,"SAS",107,"202001190SAS",2020,0,"MIA","MIA-2020",-5,FALSE
"4020",4267,"IND",115,"DEN",107,"202001190DEN",2020,1,"IND","IND-2020",8,FALSE
"4021",4268,"DET",100,"WAS",106,"202001200WAS",2020,0,"DET","DET-2020",-6,FALSE
"4022",4269,"TOR",122,"ATL",117,"202001200ATL",2020,1,"TOR","TOR-2020",5,FALSE
"4023",4270,"PHI",117,"BRK",111,"202001200BRK",2020,1,"PHI","PHI-2020",6,FALSE
"4024",4271,"ORL",106,"CHO",83,"202001200CHO",2020,0,"CHO","CHH-2020",-23,FALSE
"4025",4272,"NYK",106,"CLE",86,"202001200CLE",2020,1,"NYK","NYK-2020",20,FALSE
"4026",4273,"OKC",112,"HOU",107,"202001200HOU",2020,1,"OKC","OKC-2020",5,FALSE
"4027",4274,"NOP",126,"MEM",116,"202001200MEM",2020,1,"NOP","NOP-2020",10,FALSE
"4028",4275,"SAC",113,"MIA",118,"202001200MIA",2020,0,"SAC","SAC-2020",-5,FALSE
"4029",4276,"CHI",98,"MIL",111,"202001200MIL",2020,0,"CHI","CHI-2020",-13,FALSE
"4030",4277,"LAL",107,"BOS",139,"202001200BOS",2020,0,"LAL","LAL-2020",-32,FALSE
"4031",4278,"DEN",107,"MIN",100,"202001200MIN",2020,1,"DEN","DEN-2020",7,FALSE
"4032",4279,"SAS",120,"PHO",118,"202001200PHO",2020,1,"SAS","SAS-2020",2,FALSE
"4033",4280,"IND",88,"UTA",118,"202001200UTA",2020,0,"IND","IND-2020",-30,FALSE
"4034",4281,"GSW",124,"POR",129,"202001200POR",2020,0,"GSW","GSW-2020",-5,FALSE
"4035",4282,"LAC",110,"DAL",107,"202001210DAL",2020,1,"LAC","LAC-2020",3,FALSE
"4036",4283,"SAC",106,"DET",127,"202001220DET",2020,0,"SAC","SAC-2020",-21,FALSE
"4037",4284,"OKC",120,"ORL",114,"202001220ORL",2020,1,"OKC","OKC-2020",6,FALSE
"4038",4285,"PHI",95,"TOR",107,"202001220TOR",2020,0,"PHI","PHI-2020",-12,FALSE
"4039",4286,"LAC",95,"ATL",102,"202001220ATL",2020,0,"LAC","LAC-2020",-7,FALSE
"4040",4287,"MEM",95,"BOS",119,"202001220BOS",2020,0,"MEM","MEM-2020",-24,FALSE
"4041",4288,"WAS",129,"MIA",134,"202001220MIA",2020,0,"WAS","WAS-2020",-5,FALSE
"4042",4289,"LAL",100,"NYK",92,"202001220NYK",2020,1,"LAL","LAL-2020",8,FALSE
"4043",4290,"MIN",110,"CHI",117,"202001220CHI",2020,0,"MIN","MIN-2020",-7,FALSE
"4044",4291,"DEN",105,"HOU",121,"202001220HOU",2020,0,"DEN","DEN-2020",-16,FALSE
"4045",4292,"IND",112,"PHO",87,"202001220PHO",2020,1,"IND","IND-2020",25,FALSE
"4046",4293,"SAS",121,"NOP",117,"202001220NOP",2020,1,"SAS","SAS-2020",4,FALSE
"4047",4294,"UTA",129,"GSW",96,"202001220GSW",2020,1,"UTA","UTA-2020",33,FALSE
"4048",4295,"WAS",124,"CLE",112,"202001230CLE",2020,1,"WAS","WAS-2020",12,FALSE
"4049",4296,"LAL",128,"BRK",113,"202001230BRK",2020,1,"LAL","LAL-2020",15,FALSE
"4050",4297,"DAL",133,"POR",125,"202001230POR",2020,1,"DAL","DAL-2020",8,FALSE
"4051",4298,"MIL",116,"CHO",103,"202001240CHO",2020,0,"CHO","CHH-2020",-13,FALSE
"4052",4299,"MEM",125,"DET",112,"202001240DET",2020,1,"MEM","MEM-2020",13,FALSE
"4053",4300,"BOS",109,"ORL",98,"202001240ORL",2020,1,"BOS","BOS-2020",11,FALSE
"4054",4301,"TOR",118,"NYK",112,"202001240NYK",2020,1,"TOR","TOR-2020",6,FALSE
"4055",4302,"SAC",98,"CHI",81,"202001240CHI",2020,1,"SAC","SAC-2020",17,FALSE
"4056",4303,"LAC",122,"MIA",117,"202001240MIA",2020,1,"LAC","LAC-2020",5,FALSE
"4057",4304,"HOU",131,"MIN",124,"202001240MIN",2020,1,"HOU","HOU-2020",7,FALSE
"4058",4305,"DEN",113,"NOP",106,"202001240NOP",2020,1,"DEN","DEN-2020",7,FALSE
"4059",4306,"ATL",111,"OKC",140,"202001240OKC",2020,0,"ATL","ATL-2020",-29,FALSE
"4060",4307,"PHO",103,"SAS",99,"202001240SAS",2020,1,"PHO","PHO-2020",4,FALSE
"4061",4308,"IND",129,"GSW",118,"202001240GSW",2020,1,"IND","IND-2020",11,FALSE
"4062",4309,"DAL",107,"UTA",112,"202001250UTA",2020,0,"DAL","DAL-2020",-5,FALSE
"4063",4310,"BRK",121,"DET",111,"202001250DET",2020,1,"BRK","BRK-2020",10,FALSE
"4064",4311,"CHI",118,"CLE",106,"202001250CLE",2020,1,"CHI","CHI-2020",12,FALSE
"4065",4312,"OKC",113,"MIN",104,"202001250MIN",2020,1,"OKC","OKC-2020",9,FALSE
"4066",4313,"LAL",91,"PHI",108,"202001250PHI",2020,0,"LAL","LAL-2020",-17,FALSE
"4067",4314,"HOU",110,"DEN",117,"202001260DEN",2020,0,"HOU","HOU-2020",-7,FALSE
"4068",4315,"TOR",110,"SAS",106,"202001260SAS",2020,1,"TOR","TOR-2020",4,FALSE
"4069",4316,"WAS",133,"ATL",152,"202001260ATL",2020,0,"WAS","WAS-2020",-19,FALSE
"4070",4317,"PHO",109,"MEM",114,"202001260MEM",2020,0,"PHO","PHO-2020",-5,FALSE
"4071",4318,"BOS",108,"NOP",123,"202001260NOP",2020,0,"BOS","BOS-2020",-15,FALSE
"4072",4319,"BRK",97,"NYK",110,"202001260NYK",2020,0,"BRK","BRK-2020",-13,FALSE
"4073",4320,"LAC",112,"ORL",97,"202001260ORL",2020,1,"LAC","LAC-2020",15,FALSE
"4074",4321,"IND",129,"POR",139,"202001260POR",2020,0,"IND","IND-2020",-10,FALSE
"4075",4322,"CLE",115,"DET",100,"202001270DET",2020,1,"CLE","CLE-2020",15,FALSE
"4076",4323,"ORL",92,"MIA",113,"202001270MIA",2020,0,"ORL","ORL-2020",-21,FALSE
"4077",4324,"SAS",109,"CHI",110,"202001270CHI",2020,0,"SAS","SAS-2020",-1,FALSE
"4078",4325,"SAC",133,"MIN",129,"202001270MIN",2020,1,"SAC","SAC-2020",4,FALSE
"4079",4326,"DAL",107,"OKC",97,"202001270OKC",2020,1,"DAL","DAL-2020",10,FALSE
"4080",4327,"HOU",126,"UTA",117,"202001270UTA",2020,1,"HOU","HOU-2020",9,FALSE
"4081",4328,"NYK",92,"CHO",97,"202001280CHO",2020,1,"CHO","CHH-2020",5,FALSE
"4082",4329,"GSW",104,"PHI",115,"202001280PHI",2020,0,"GSW","GSW-2020",-11,FALSE
"4083",4330,"NOP",125,"CLE",111,"202001280CLE",2020,1,"NOP","NOP-2020",14,FALSE
"4084",4331,"ATL",114,"TOR",130,"202001280TOR",2020,0,"ATL","ATL-2020",-16,FALSE
"4085",4332,"DEN",96,"MEM",104,"202001280MEM",2020,0,"DEN","DEN-2020",-8,FALSE
"4086",4333,"BOS",109,"MIA",101,"202001280MIA",2020,1,"BOS","BOS-2020",8,FALSE
"4087",4334,"WAS",131,"MIL",151,"202001280MIL",2020,0,"WAS","WAS-2020",-20,FALSE
"4088",4335,"PHO",133,"DAL",104,"202001280DAL",2020,1,"PHO","PHO-2020",29,FALSE
"4089",4336,"CHI",106,"IND",115,"202001290IND",2020,0,"CHI","CHI-2020",-9,FALSE
"4090",4337,"DET",115,"BRK",125,"202001290BRK",2020,0,"DET","DET-2020",-10,FALSE
"4091",4338,"MEM",127,"NYK",106,"202001290NYK",2020,1,"MEM","MEM-2020",21,FALSE
"4092",4339,"UTA",120,"SAS",127,"202001290SAS",2020,0,"UTA","UTA-2020",-7,FALSE
"4093",4340,"HOU",112,"POR",125,"202001290POR",2020,0,"HOU","HOU-2020",-13,FALSE
"4094",4341,"OKC",120,"SAC",100,"202001290SAC",2020,1,"OKC","OKC-2020",20,FALSE
"4095",4342,"TOR",115,"CLE",109,"202001300CLE",2020,1,"TOR","TOR-2020",6,FALSE
"4096",4343,"CHO",107,"WAS",121,"202001300WAS",2020,0,"CHO","CHH-2020",-14,FALSE
"4097",4344,"PHI",117,"ATL",127,"202001300ATL",2020,0,"PHI","PHI-2020",-10,FALSE
"4098",4345,"GSW",104,"BOS",119,"202001300BOS",2020,0,"GSW","GSW-2020",-15,FALSE
"4099",4346,"UTA",100,"DEN",106,"202001300DEN",2020,0,"UTA","UTA-2020",-6,FALSE
"4100",4347,"SAC",124,"LAC",103,"202001300LAC",2020,1,"SAC","SAC-2020",21,FALSE
"4101",4348,"TOR",105,"DET",92,"202001310DET",2020,1,"TOR","TOR-2020",13,FALSE
"4102",4349,"CHI",118,"BRK",133,"202001310BRK",2020,0,"CHI","CHI-2020",-15,FALSE
"4103",4350,"DAL",121,"HOU",128,"202001310HOU",2020,0,"DAL","DAL-2020",-7,FALSE
"4104",4351,"MEM",111,"NOP",139,"202001310NOP",2020,0,"MEM","MEM-2020",-28,FALSE
"4105",4352,"DEN",127,"MIL",115,"202001310MIL",2020,1,"DEN","DEN-2020",12,FALSE
"4106",4353,"OKC",111,"PHO",107,"202001310PHO",2020,1,"OKC","OKC-2020",4,FALSE
"4107",4354,"POR",127,"LAL",119,"202001310LAL",2020,1,"POR","POR-2020",8,FALSE
"4108",4355,"MIN",106,"LAC",118,"202002010LAC",2020,0,"MIN","MIN-2020",-12,FALSE
"4109",4356,"NYK",92,"IND",85,"202002010IND",2020,1,"NYK","NYK-2020",7,FALSE
"4110",4357,"MIA",102,"ORL",89,"202002010ORL",2020,1,"MIA","MIA-2020",13,FALSE
"4111",4358,"GSW",131,"CLE",112,"202002010CLE",2020,1,"GSW","GSW-2020",19,FALSE
"4112",4359,"BRK",107,"WAS",113,"202002010WAS",2020,0,"BRK","BRK-2020",-6,FALSE
"4113",4360,"PHI",95,"BOS",116,"202002010BOS",2020,0,"PHI","PHI-2020",-21,FALSE
"4114",4361,"ATL",100,"DAL",123,"202002010DAL",2020,0,"ATL","ATL-2020",-23,FALSE
"4115",4362,"CHO",90,"SAS",114,"202002010SAS",2020,0,"CHO","CHH-2020",-24,FALSE
"4116",4363,"LAL",129,"SAC",113,"202002010SAC",2020,1,"LAL","LAL-2020",16,FALSE
"4117",4364,"UTA",107,"POR",124,"202002010POR",2020,0,"UTA","UTA-2020",-17,FALSE
"4118",4365,"DEN",123,"DET",128,"202002020DET",2020,0,"DEN","DEN-2020",-5,FALSE
"4119",4366,"NOP",109,"HOU",117,"202002020HOU",2020,0,"NOP","NOP-2020",-8,FALSE
"4120",4367,"PHO",108,"MIL",129,"202002020MIL",2020,0,"PHO","PHO-2020",-21,FALSE
"4121",4368,"CHI",102,"TOR",129,"202002020TOR",2020,0,"CHI","CHI-2020",-27,FALSE
"4122",4369,"ORL",112,"CHO",100,"202002030CHO",2020,0,"CHO","CHH-2020",-12,FALSE
"4123",4370,"NYK",139,"CLE",134,"202002030CLE",2020,1,"NYK","NYK-2020",5,FALSE
"4124",4371,"DAL",112,"IND",103,"202002030IND",2020,1,"DAL","DAL-2020",9,FALSE
"4125",4372,"GSW",125,"WAS",117,"202002030WAS",2020,1,"GSW","GSW-2020",8,FALSE
"4126",4373,"BOS",123,"ATL",115,"202002030ATL",2020,1,"BOS","BOS-2020",8,FALSE
"4127",4374,"PHO",97,"BRK",119,"202002030BRK",2020,0,"PHO","PHO-2020",-22,FALSE
"4128",4375,"PHI",106,"MIA",137,"202002030MIA",2020,0,"PHI","PHI-2020",-31,FALSE
"4129",4376,"DET",82,"MEM",96,"202002030MEM",2020,0,"DET","DET-2020",-14,FALSE
"4130",4377,"MIN",109,"SAC",113,"202002030SAC",2020,0,"MIN","MIN-2020",-4,FALSE
"4131",4378,"SAS",105,"LAC",108,"202002030LAC",2020,0,"SAS","SAS-2020",-3,FALSE
"4132",4379,"MIL",120,"NOP",108,"202002040NOP",2020,1,"MIL","MIL-2020",12,FALSE
"4133",4380,"CHO",110,"HOU",125,"202002040HOU",2020,0,"CHO","CHH-2020",-15,FALSE
"4134",4381,"POR",99,"DEN",127,"202002040DEN",2020,0,"POR","POR-2020",-28,FALSE
"4135",4382,"SAS",102,"LAL",129,"202002040LAL",2020,0,"SAS","SAS-2020",-27,FALSE
"4136",4383,"PHO",108,"DET",116,"202002050DET",2020,0,"PHO","PHO-2020",-8,FALSE
"4137",4384,"ORL",100,"BOS",116,"202002050BOS",2020,0,"ORL","ORL-2020",-16,FALSE
"4138",4385,"GSW",88,"BRK",129,"202002050BRK",2020,0,"GSW","GSW-2020",-41,FALSE
"4139",4386,"IND",118,"TOR",119,"202002050TOR",2020,0,"IND","IND-2020",-1,FALSE
"4140",4387,"ATL",127,"MIN",120,"202002050MIN",2020,1,"ATL","ATL-2020",7,FALSE
"4141",4388,"CLE",103,"OKC",109,"202002050OKC",2020,0,"CLE","CLE-2020",-6,FALSE
"4142",4389,"MEM",121,"DAL",107,"202002050DAL",2020,1,"MEM","MEM-2020",14,FALSE
"4143",4390,"DEN",98,"UTA",95,"202002050UTA",2020,1,"DEN","DEN-2020",3,FALSE
"4144",4391,"MIA",111,"LAC",128,"202002050LAC",2020,0,"MIA","MIA-2020",-17,FALSE
"4145",4392,"ORL",103,"NYK",105,"202002060NYK",2020,0,"ORL","ORL-2020",-2,FALSE
"4146",4393,"NOP",125,"CHI",119,"202002060CHI",2020,1,"NOP","NOP-2020",6,FALSE
"4147",4394,"PHI",101,"MIL",112,"202002060MIL",2020,0,"PHI","PHI-2020",-11,FALSE
"4148",4395,"SAS",117,"POR",125,"202002060POR",2020,0,"SAS","SAS-2020",-8,FALSE
"4149",4396,"HOU",121,"LAL",111,"202002060LAL",2020,1,"HOU","HOU-2020",10,FALSE
"4150",4397,"MEM",107,"PHI",119,"202002070PHI",2020,0,"MEM","MEM-2020",-12,FALSE
"4151",4398,"DAL",118,"WAS",119,"202002070WAS",2020,0,"DAL","DAL-2020",-1,FALSE
"4152",4399,"ATL",107,"BOS",112,"202002070BOS",2020,0,"ATL","ATL-2020",-5,FALSE
"4153",4400,"TOR",115,"IND",106,"202002070IND",2020,1,"TOR","TOR-2020",9,FALSE
